attribute_x,attribute_y,n,correlation,p_value,label_x,label_y,label_text
paragraph_clarity,paragraph_excitement,23412,0.08110892880745353,1.7900239810054368e-35,paragraph_clarity,paragraph_excitement,0.08
paragraph_clarity,paragraph_fear,23412,0.06056297156466493,1.780403947999125e-20,paragraph_clarity,paragraph_fear,0.06
paragraph_clarity,paragraph_disgust,23412,0.05114003402246637,4.8930037375876655e-15,paragraph_clarity,paragraph_disgust,0.05
paragraph_clarity,paragraph_anger,23412,0.07561910177971853,4.827988523332506e-31,paragraph_clarity,paragraph_anger,0.08
paragraph_clarity,writer_affect_x,23412,-0.023193561796431093,3.865058694767305e-4,paragraph_clarity,writer_affect_x,-0.02
paragraph_clarity,writer_affect_y,23412,-0.26471615386165936,0,paragraph_clarity,writer_affect_y,-0.26
paragraph_clarity,writer_optimism,23412,0.20076693097867698,1.8667253590783086e-211,paragraph_clarity,writer_optimism,0.20
paragraph_clarity,writer_community,23412,0.3163508261660165,0,paragraph_clarity,writer_community,0.32
paragraph_clarity,writer_friendliness,23412,0.14487713673991873,5.271089599446089e-110,paragraph_clarity,writer_friendliness,0.14
paragraph_clarity,writer_openness,23412,-0.31094878416759814,0,paragraph_clarity,writer_openness,-0.31
paragraph_informativeness,paragraph_formality,23412,0.6581840680523053,0,paragraph_informativeness,paragraph_formality,0.66
paragraph_informativeness,paragraph_clarity,23412,0.48910638496966335,0,paragraph_informativeness,paragraph_clarity,0.49
paragraph_informativeness,paragraph_informativeness,23412,0.9999999999999999,0,paragraph_informativeness,paragraph_informativeness,1.00
paragraph_informativeness,paragraph_originality,23412,0.6511405351116424,0,paragraph_informativeness,paragraph_originality,0.65
paragraph_informativeness,paragraph_relevance,23412,0.4785186755710495,0,paragraph_informativeness,paragraph_relevance,0.48
paragraph_informativeness,writer_knowledge,23412,0.736489216850805,0,paragraph_informativeness,writer_knowledge,0.74
paragraph_informativeness,writer_importance,23412,0.5105904519830943,0,paragraph_informativeness,writer_importance,0.51
paragraph_informativeness,writer_confidence,23412,0.4257455314388416,0,paragraph_informativeness,writer_confidence,0.43
paragraph_informativeness,writer_stance_polarity,23412,0.2056426422873086,5.672702698987935e-222,paragraph_informativeness,writer_stance_polarity,0.21
paragraph_informativeness,paragraph_hope,23412,0.36836924248882363,0,paragraph_informativeness,paragraph_hope,0.37
paragraph_informativeness,paragraph_excitement,23412,0.26079291373867713,0,paragraph_informativeness,paragraph_excitement,0.26
paragraph_informativeness,paragraph_fear,23412,0.11372847668043165,3.028930919897105e-68,paragraph_informativeness,paragraph_fear,0.11
paragraph_informativeness,paragraph_disgust,23412,0.0226444633385813,5.30065574493185e-4,paragraph_informativeness,paragraph_disgust,0.02
paragraph_informativeness,paragraph_anger,23412,0.03265399887930635,5.809406382613094e-7,paragraph_informativeness,paragraph_anger,0.03
paragraph_informativeness,writer_affect_x,23412,0.10810192337608991,8.454211159379686e-62,paragraph_informativeness,writer_affect_x,0.11
paragraph_informativeness,writer_affect_y,23412,-0.15266989596345443,4.4184147082957886e-122,paragraph_informativeness,writer_affect_y,-0.15
paragraph_informativeness,writer_optimism,23412,0.36718294372643673,0,paragraph_informativeness,writer_optimism,0.37
paragraph_informativeness,writer_community,23412,0.3906401741018678,0,paragraph_informativeness,writer_community,0.39
paragraph_informativeness,writer_friendliness,23412,0.3085932483385073,0,paragraph_informativeness,writer_friendliness,0.31
paragraph_informativeness,writer_openness,23412,-0.013826436085178202,0.03438152942215141,paragraph_informativeness,writer_openness,
paragraph_originality,paragraph_formality,23412,0.4444628876801391,0,paragraph_originality,paragraph_formality,0.44
paragraph_originality,paragraph_clarity,23412,0.26180584643165467,0,paragraph_originality,paragraph_clarity,0.26
paragraph_originality,paragraph_informativeness,23412,0.6511405351116424,0,paragraph_originality,paragraph_informativeness,0.65
paragraph_originality,paragraph_originality,23412,1,0,paragraph_originality,paragraph_originality,1.00
paragraph_originality,paragraph_relevance,23412,0.2548211768884399,0,paragraph_originality,paragraph_relevance,0.25
paragraph_originality,writer_knowledge,23412,0.47931571637648546,0,paragraph_originality,writer_knowledge,0.48
paragraph_originality,writer_importance,23412,0.3068731916174175,0,paragraph_originality,writer_importance,0.31
paragraph_originality,writer_confidence,23412,0.22799758934780248,9.823020847074047e-274,paragraph_originality,writer_confidence,0.23
paragraph_originality,writer_stance_polarity,23412,0.06571555120306428,7.851343341980488e-24,paragraph_originality,writer_stance_polarity,0.07
paragraph_originality,paragraph_hope,23412,0.30713916132780594,0,paragraph_originality,paragraph_hope,0.31
paragraph_originality,paragraph_excitement,23412,0.28632259659527576,0,paragraph_originality,paragraph_excitement,0.29
paragraph_originality,paragraph_fear,23412,0.10146271284101903,1.2757546749858744e-54,paragraph_originality,paragraph_fear,0.10
paragraph_originality,paragraph_disgust,23412,0.058214873716717824,4.898849107812273e-19,paragraph_originality,paragraph_disgust,0.06
paragraph_originality,paragraph_anger,23412,0.05617946566886091,7.810437071776562e-18,paragraph_originality,paragraph_anger,0.06
paragraph_originality,writer_affect_x,23412,0.09695798456310228,5.178814929544973e-50,paragraph_originality,writer_affect_x,0.10
paragraph_originality,writer_affect_y,23412,-0.07462665314891871,2.8295446600810355e-30,paragraph_originality,writer_affect_y,-0.07
paragraph_originality,writer_optimism,23412,0.3108764008676418,0,paragraph_originality,writer_optimism,0.31
paragraph_originality,writer_community,23412,0.2678777963754876,0,paragraph_originality,writer_community,0.27
paragraph_originality,writer_friendliness,23412,0.26297844189633374,0,paragraph_originality,writer_friendliness,0.26
paragraph_originality,writer_openness,23412,0.09989946677410297,5.357882167166849e-53,paragraph_originality,writer_openness,0.10
paragraph_relevance,paragraph_formality,23412,0.42894739162632967,0,paragraph_relevance,paragraph_formality,0.43
paragraph_relevance,paragraph_clarity,23412,0.6414388194634894,0,paragraph_relevance,paragraph_clarity,0.64
paragraph_relevance,paragraph_informativeness,23412,0.4785186755710495,0,paragraph_relevance,paragraph_informativeness,0.48
paragraph_relevance,paragraph_originality,23412,0.2548211768884399,0,paragraph_relevance,paragraph_originality,0.25
paragraph_relevance,paragraph_relevance,23412,1,0,paragraph_relevance,paragraph_relevance,1.00
paragraph_relevance,writer_knowledge,23412,0.6001029109249517,0,paragraph_relevance,writer_knowledge,0.60
paragraph_relevance,writer_importance,23412,0.5497706406678184,0,paragraph_relevance,writer_importance,0.55
paragraph_relevance,writer_confidence,23412,0.5351602146485209,0,paragraph_relevance,writer_confidence,0.54
paragraph_relevance,writer_stance_polarity,23412,0.39476919951693606,0,paragraph_relevance,writer_stance_polarity,0.39
paragraph_relevance,paragraph_hope,23412,0.197419013839419,2.161526134535054e-204,paragraph_relevance,paragraph_hope,0.20
paragraph_relevance,paragraph_excitement,23412,0.045218183887884324,4.4532234496309695e-12,paragraph_relevance,paragraph_excitement,0.05
paragraph_relevance,paragraph_fear,23412,0.02240032353656431,6.0868152099045e-4,paragraph_relevance,paragraph_fear,0.02
paragraph_relevance,paragraph_disgust,23412,-0.0531048279584196,4.262459145199031e-16,paragraph_relevance,paragraph_disgust,-0.05
paragraph_relevance,paragraph_anger,23412,-0.04017330098941535,7.794208874981692e-10,paragraph_relevance,paragraph_anger,-0.04
paragraph_relevance,writer_affect_x,23412,0.032314622172408373,7.595590228136303e-7,paragraph_relevance,writer_affect_x,0.03
paragraph_relevance,writer_affect_y,23412,-0.1867163821360525,1.1464104745483918e-182,paragraph_relevance,writer_affect_y,-0.19
paragraph_relevance,writer_optimism,23412,0.21911084573893735,1.8647563019944229e-252,paragraph_relevance,writer_optimism,0.22
paragraph_relevance,writer_community,23412,0.35464621912678285,0,paragraph_relevance,writer_community,0.35
paragraph_relevance,writer_friendliness,23412,0.20591694148873016,1.4255017931969694e-222,paragraph_relevance,writer_friendliness,0.21
paragraph_relevance,writer_openness,23412,-0.1741180811729307,9.4806760652374e-159,paragraph_relevance,writer_openness,-0.17
writer_knowledge,paragraph_formality,23412,0.5890630636750991,0,writer_knowledge,paragraph_formality,0.59
writer_knowledge,paragraph_clarity,23412,0.5951804675808585,0,writer_knowledge,paragraph_clarity,0.60
writer_knowledge,paragraph_informativeness,23412,0.736489216850805,0,writer_knowledge,paragraph_informativeness,0.74
writer_knowledge,paragraph_originality,23412,0.47931571637648546,0,writer_knowledge,paragraph_originality,0.48
writer_knowledge,paragraph_relevance,23412,0.6001029109249517,0,writer_knowledge,paragraph_relevance,0.60
writer_knowledge,writer_knowledge,23412,1,0,writer_knowledge,writer_knowledge,1.00
writer_knowledge,writer_importance,23412,0.6605021499768234,0,writer_knowledge,writer_importance,0.66
writer_knowledge,writer_confidence,23412,0.6172005443369109,0,writer_knowledge,writer_confidence,0.62
writer_knowledge,writer_stance_polarity,23412,0.3469647978648564,0,writer_knowledge,writer_stance_polarity,0.35
writer_knowledge,paragraph_hope,23412,0.30209494369990053,0,writer_knowledge,paragraph_hope,0.30
writer_knowledge,paragraph_excitement,23412,0.18367791854597765,9.787670393020471e-177,writer_knowledge,paragraph_excitement,0.18
writer_knowledge,paragraph_fear,23412,0.07664725464781381,7.542581916461646e-32,writer_knowledge,paragraph_fear,0.08
writer_knowledge,paragraph_disgust,23412,0.013049783451832048,0.04585525991386795,writer_knowledge,paragraph_disgust,
writer_knowledge,paragraph_anger,23412,0.03467780388843599,1.1122631541734455e-7,writer_knowledge,paragraph_anger,0.03
writer_knowledge,writer_affect_x,23412,0.06317521437099431,3.829277195478997e-22,writer_knowledge,writer_affect_x,0.06
writer_knowledge,writer_affect_y,23412,-0.20372535358774244,8.359412125204276e-218,writer_knowledge,writer_affect_y,-0.20
writer_knowledge,writer_optimism,23412,0.3193865203014209,0,writer_knowledge,writer_optimism,0.32
writer_knowledge,writer_community,23412,0.4045758693467574,0,writer_knowledge,writer_community,0.40
writer_knowledge,writer_friendliness,23412,0.23956912892080248,7.514497928001964e-303,writer_knowledge,writer_friendliness,0.24
writer_knowledge,writer_openness,23412,-0.1684725011521067,1.3193534736849494e-148,writer_knowledge,writer_openness,-0.17
writer_importance,paragraph_formality,23412,0.40838613770401294,0,writer_importance,paragraph_formality,0.41
writer_importance,paragraph_clarity,23412,0.6146834990601814,0,writer_importance,paragraph_clarity,0.61
writer_importance,paragraph_informativeness,23412,0.5105904519830943,0,writer_importance,paragraph_informativeness,0.51
writer_importance,paragraph_originality,23412,0.3068731916174175,0,writer_importance,paragraph_originality,0.31
writer_importance,paragraph_relevance,23412,0.5497706406678184,0,writer_importance,paragraph_relevance,0.55
writer_importance,writer_knowledge,23412,0.6605021499768234,0,writer_importance,writer_knowledge,0.66
writer_importance,writer_importance,23412,1,0,writer_importance,writer_importance,1.00
writer_importance,writer_confidence,23412,0.6813889424216115,0,writer_importance,writer_confidence,0.68
writer_importance,writer_stance_polarity,23412,0.4983790015475298,0,writer_importance,writer_stance_polarity,0.50
writer_importance,paragraph_hope,23412,0.20652264111605093,6.704704832440743e-224,writer_importance,paragraph_hope,0.21
writer_importance,paragraph_excitement,23412,0.1724868453473914,8.791175509548394e-156,writer_importance,paragraph_excitement,0.17
writer_importance,paragraph_fear,23412,0.2052403977342845,4.2837637239549955e-221,writer_importance,paragraph_fear,0.21
writer_importance,paragraph_disgust,23412,0.18711890598491837,1.8440532875689232e-183,writer_importance,paragraph_disgust,0.19
writer_importance,paragraph_anger,23412,0.23109753684044052,2.2355784374241573e-281,writer_importance,paragraph_anger,0.23
writer_importance,writer_affect_x,23412,-0.09547412985435183,1.5344657877185522e-48,writer_importance,writer_affect_x,-0.10
writer_importance,writer_affect_y,23412,-0.3386766669188391,0,writer_importance,writer_affect_y,-0.34
writer_importance,writer_optimism,23412,0.18422897023423884,8.369431419799981e-178,writer_importance,writer_optimism,0.18
writer_importance,writer_community,23412,0.33099453003121976,0,writer_importance,writer_community,0.33
writer_importance,writer_friendliness,23412,0.08432654830624974,3.2476781845753326e-38,writer_importance,writer_friendliness,0.08
writer_importance,writer_openness,23412,-0.3330093386761176,0,writer_importance,writer_openness,-0.33
writer_confidence,paragraph_formality,23412,0.38023725408532333,0,writer_confidence,paragraph_formality,0.38
writer_confidence,paragraph_clarity,23412,0.6978399204884724,0,writer_confidence,paragraph_clarity,0.70
writer_confidence,paragraph_informativeness,23412,0.4257455314388416,0,writer_confidence,paragraph_informativeness,0.43
writer_confidence,paragraph_originality,23412,0.22799758934780248,9.823020847074047e-274,writer_confidence,paragraph_originality,0.23
writer_confidence,paragraph_relevance,23412,0.5351602146485209,0,writer_confidence,paragraph_relevance,0.54
writer_confidence,writer_knowledge,23412,0.6172005443369109,0,writer_confidence,writer_knowledge,0.62
writer_confidence,writer_importance,23412,0.6813889424216115,0,writer_confidence,writer_importance,0.68
writer_confidence,writer_confidence,23412,1,0,writer_confidence,writer_confidence,1.00
writer_confidence,writer_stance_polarity,23412,0.6067749334191713,0,writer_confidence,writer_stance_polarity,0.61
writer_confidence,paragraph_hope,23412,0.12162534766864004,7.441477470865658e-78,writer_confidence,paragraph_hope,0.12
writer_confidence,paragraph_excitement,23412,0.09246698297226158,1.2540197369802341e-45,writer_confidence,paragraph_excitement,0.09
writer_confidence,paragraph_fear,23412,0.07472576920859611,2.373972506073872e-30,writer_confidence,paragraph_fear,0.07
writer_confidence,paragraph_disgust,23412,0.11874816390813397,2.8133003583062318e-74,writer_confidence,paragraph_disgust,0.12
writer_confidence,paragraph_anger,23412,0.15435475666330892,8.859918632754417e-125,writer_confidence,paragraph_anger,0.15
writer_confidence,writer_affect_x,23412,-0.06392420695771864,1.2365599846276605e-22,writer_confidence,writer_affect_x,-0.06
writer_confidence,writer_affect_y,23412,-0.3127623908722515,0,writer_confidence,writer_affect_y,-0.31
writer_confidence,writer_optimism,23412,0.14479342371368684,7.047911471737726e-110,writer_confidence,writer_optimism,0.14
writer_confidence,writer_community,23412,0.2647464518878224,0,writer_confidence,writer_community,0.26
writer_confidence,writer_friendliness,23412,0.030052496932384674,4.242796725281123e-6,writer_confidence,writer_friendliness,0.03
writer_confidence,writer_openness,23412,-0.4294030335496805,0,writer_confidence,writer_openness,-0.43
writer_stance_polarity,paragraph_formality,23412,0.17528646893445132,6.813266183550762e-161,writer_stance_polarity,paragraph_formality,0.18
writer_stance_polarity,paragraph_clarity,23412,0.5389879812010464,0,writer_stance_polarity,paragraph_clarity,0.54
writer_stance_polarity,paragraph_informativeness,23412,0.2056426422873086,5.672702698987935e-222,writer_stance_polarity,paragraph_informativeness,0.21
writer_stance_polarity,paragraph_originality,23412,0.06571555120306428,7.851343341980488e-24,writer_stance_polarity,paragraph_originality,0.07
writer_stance_polarity,paragraph_relevance,23412,0.39476919951693606,0,writer_stance_polarity,paragraph_relevance,0.39
writer_stance_polarity,writer_knowledge,23412,0.3469647978648564,0,writer_stance_polarity,writer_knowledge,0.35
writer_stance_polarity,writer_importance,23412,0.4983790015475298,0,writer_stance_polarity,writer_importance,0.50
writer_stance_polarity,writer_confidence,23412,0.6067749334191713,0,writer_stance_polarity,writer_confidence,0.61
writer_stance_polarity,writer_stance_polarity,23412,0.9999999999999998,0,writer_stance_polarity,writer_stance_polarity,1.00
writer_stance_polarity,paragraph_hope,23412,-0.0027679770014795574,0.6719262566156814,writer_stance_polarity,paragraph_hope,
writer_stance_polarity,paragraph_excitement,23412,9.188289006537511e-4,0.8881998901685068,writer_stance_polarity,paragraph_excitement,
writer_stance_polarity,paragraph_fear,23412,0.07351624558978292,1.990490220713139e-29,writer_stance_polarity,paragraph_fear,0.07
writer_stance_polarity,paragraph_disgust,23412,0.12911739833368746,1.3918983478412694e-87,writer_stance_polarity,paragraph_disgust,0.13
writer_stance_polarity,paragraph_anger,23412,0.16415838944577615,4.3041398838289875e-141,writer_stance_polarity,paragraph_anger,0.16
writer_stance_polarity,writer_affect_x,23412,-0.14141662087430804,7.481579622501152e-105,writer_stance_polarity,writer_affect_x,-0.14
writer_stance_polarity,writer_affect_y,23412,-0.2660752870167396,0,writer_stance_polarity,writer_affect_y,-0.27
writer_stance_polarity,writer_optimism,23412,0.011733251207254923,0.07261094753452005,writer_stance_polarity,writer_optimism,
writer_stance_polarity,writer_community,23412,0.1718967494455241,1.02363614527188e-154,writer_stance_polarity,writer_community,0.17
writer_stance_polarity,writer_friendliness,23412,-0.04949880619807521,3.5080514609751415e-14,writer_stance_polarity,writer_friendliness,-0.05
writer_stance_polarity,writer_openness,23412,-0.4809523137820627,0,writer_stance_polarity,writer_openness,-0.48
paragraph_hope,paragraph_formality,23412,0.2565250091139964,0,paragraph_hope,paragraph_formality,0.26
paragraph_hope,paragraph_clarity,23412,0.17123473748600104,1.590638166218762e-153,paragraph_hope,paragraph_clarity,0.17
paragraph_hope,paragraph_informativeness,23412,0.36836924248882363,0,paragraph_hope,paragraph_informativeness,0.37
paragraph_hope,paragraph_originality,23412,0.30713916132780594,0,paragraph_hope,paragraph_originality,0.31
paragraph_hope,paragraph_relevance,23412,0.197419013839419,2.161526134535054e-204,paragraph_hope,paragraph_relevance,0.20
paragraph_hope,writer_knowledge,23412,0.30209494369990053,0,paragraph_hope,writer_knowledge,0.30
paragraph_hope,writer_importance,23412,0.20652264111605093,6.704704832440743e-224,paragraph_hope,writer_importance,0.21
paragraph_hope,writer_confidence,23412,0.12162534766864004,7.441477470865658e-78,paragraph_hope,writer_confidence,0.12
paragraph_hope,writer_stance_polarity,23412,-0.0027679770014795574,0.6719262566156814,paragraph_hope,writer_stance_polarity,
paragraph_hope,paragraph_hope,23412,1,0,paragraph_hope,paragraph_hope,1.00
paragraph_hope,paragraph_excitement,23412,0.5605539087386963,0,paragraph_hope,paragraph_excitement,0.56
paragraph_hope,paragraph_fear,23412,-0.04095088656229448,3.652882792151505e-10,paragraph_hope,paragraph_fear,-0.04
paragraph_hope,paragraph_disgust,23412,-0.12851024181740714,8.999333649037739e-87,paragraph_hope,paragraph_disgust,-0.13
paragraph_hope,paragraph_anger,23412,-0.14035202565524638,2.7102601857281514e-103,paragraph_hope,paragraph_anger,-0.14
paragraph_hope,writer_affect_x,23412,0.40972587501640834,0,paragraph_hope,writer_affect_x,0.41
paragraph_hope,writer_affect_y,23412,-0.007243063485388421,0.2677689381952989,paragraph_hope,writer_affect_y,
paragraph_hope,writer_optimism,23412,0.674246272217379,0,paragraph_hope,writer_optimism,0.67
paragraph_hope,writer_community,23412,0.40473847571583343,0,paragraph_hope,writer_community,0.40
paragraph_hope,writer_friendliness,23412,0.4457442059162568,0,paragraph_hope,writer_friendliness,0.45
paragraph_hope,writer_openness,23412,0.2608812948407437,0,paragraph_hope,writer_openness,0.26
paragraph_excitement,paragraph_formality,23412,0.1544912373010204,5.33997385198293e-125,paragraph_excitement,paragraph_formality,0.15
paragraph_excitement,paragraph_clarity,23412,0.08110892880745353,1.7900239810054368e-35,paragraph_excitement,paragraph_clarity,0.08
paragraph_excitement,paragraph_informativeness,23412,0.26079291373867713,0,paragraph_excitement,paragraph_informativeness,0.26
paragraph_excitement,paragraph_originality,23412,0.28632259659527576,0,paragraph_excitement,paragraph_originality,0.29
paragraph_excitement,paragraph_relevance,23412,0.045218183887884324,4.4532234496309695e-12,paragraph_excitement,paragraph_relevance,0.05
paragraph_excitement,writer_knowledge,23412,0.18367791854597765,9.787670393020471e-177,paragraph_excitement,writer_knowledge,0.18
paragraph_excitement,writer_importance,23412,0.1724868453473914,8.791175509548394e-156,paragraph_excitement,writer_importance,0.17
paragraph_excitement,writer_confidence,23412,0.09246698297226158,1.2540197369802341e-45,paragraph_excitement,writer_confidence,0.09
paragraph_excitement,writer_stance_polarity,23412,9.188289006537511e-4,0.8881998901685068,paragraph_excitement,writer_stance_polarity,
paragraph_excitement,paragraph_hope,23412,0.5605539087386963,0,paragraph_excitement,paragraph_hope,0.56
paragraph_excitement,paragraph_excitement,23412,1,0,paragraph_excitement,paragraph_excitement,1.00
paragraph_excitement,paragraph_fear,23412,0.12735839487094472,3.0284639354870693e-85,paragraph_excitement,paragraph_fear,0.13
paragraph_excitement,paragraph_disgust,23412,0.11027730255257812,2.9814221259648458e-64,paragraph_excitement,paragraph_disgust,0.11
paragraph_excitement,paragraph_anger,23412,0.10564703729991817,4.317355461913222e-59,paragraph_excitement,paragraph_anger,0.11
paragraph_excitement,writer_affect_x,23412,0.3070174131879125,0,paragraph_excitement,writer_affect_x,0.31
paragraph_excitement,writer_affect_y,23412,-0.13390580921982864,4.099914964823776e-94,paragraph_excitement,writer_affect_y,-0.13
paragraph_excitement,writer_optimism,23412,0.42251576854076084,0,paragraph_excitement,writer_optimism,0.42
paragraph_excitement,writer_community,23412,0.20214583360062666,2.11062684482897e-214,paragraph_excitement,writer_community,0.20
paragraph_excitement,writer_friendliness,23412,0.23447149926325717,7.952267913347806e-290,paragraph_excitement,writer_friendliness,0.23
paragraph_excitement,writer_openness,23412,0.17425490786188966,5.328529083398331e-159,paragraph_excitement,writer_openness,0.17
paragraph_fear,paragraph_formality,23412,0.05553591947925429,1.8372218624469915e-17,paragraph_fear,paragraph_formality,0.06
paragraph_fear,paragraph_clarity,23412,0.06056297156466493,1.780403947999125e-20,paragraph_fear,paragraph_clarity,0.06
paragraph_fear,paragraph_informativeness,23412,0.11372847668043165,3.028930919897105e-68,paragraph_fear,paragraph_informativeness,0.11
paragraph_fear,paragraph_originality,23412,0.10146271284101903,1.2757546749858744e-54,paragraph_fear,paragraph_originality,0.10
paragraph_fear,paragraph_relevance,23412,0.02240032353656431,6.0868152099045e-4,paragraph_fear,paragraph_relevance,0.02
paragraph_fear,writer_knowledge,23412,0.07664725464781381,7.542581916461646e-32,paragraph_fear,writer_knowledge,0.08
paragraph_fear,writer_importance,23412,0.2052403977342845,4.2837637239549955e-221,paragraph_fear,writer_importance,0.21
paragraph_fear,writer_confidence,23412,0.07472576920859611,2.373972506073872e-30,paragraph_fear,writer_confidence,0.07
paragraph_fear,writer_stance_polarity,23412,0.07351624558978292,1.990490220713139e-29,paragraph_fear,writer_stance_polarity,0.07
paragraph_fear,paragraph_hope,23412,-0.04095088656229448,3.652882792151505e-10,paragraph_fear,paragraph_hope,-0.04
paragraph_fear,paragraph_excitement,23412,0.12735839487094472,3.0284639354870693e-85,paragraph_fear,paragraph_excitement,0.13
paragraph_fear,paragraph_fear,23412,1,0,paragraph_fear,paragraph_fear,1.00
paragraph_fear,paragraph_disgust,23412,0.5893009830691218,0,paragraph_fear,paragraph_disgust,0.59
paragraph_fear,paragraph_anger,23412,0.5843275238664969,0,paragraph_fear,paragraph_anger,0.58
paragraph_fear,writer_affect_x,23412,-0.3783681668387573,0,paragraph_fear,writer_affect_x,-0.38
paragraph_fear,writer_affect_y,23412,-0.1736065921594885,8.136138354121014e-158,paragraph_fear,writer_affect_y,-0.17
paragraph_fear,writer_optimism,23412,-0.1793558285021515,1.77419808100824e-168,paragraph_fear,writer_optimism,-0.18
paragraph_fear,writer_community,23412,0.020186829711039075,0.0020087696422850967,paragraph_fear,writer_community,
paragraph_fear,writer_friendliness,23412,-0.09325303289935995,2.2187331351103507e-46,paragraph_fear,writer_friendliness,-0.09
paragraph_fear,writer_openness,23412,-0.06817111558708114,1.5867730462267768e-25,paragraph_fear,writer_openness,-0.07
paragraph_disgust,paragraph_formality,23412,-0.021397961627472647,0.0010592486060603224,paragraph_disgust,paragraph_formality,
paragraph_disgust,paragraph_clarity,23412,0.05114003402246637,4.8930037375876655e-15,paragraph_disgust,paragraph_clarity,0.05
paragraph_disgust,paragraph_informativeness,23412,0.0226444633385813,5.30065574493185e-4,paragraph_disgust,paragraph_informativeness,0.02
paragraph_disgust,paragraph_originality,23412,0.058214873716717824,4.898849107812273e-19,paragraph_disgust,paragraph_originality,0.06
paragraph_disgust,paragraph_relevance,23412,-0.0531048279584196,4.262459145199031e-16,paragraph_disgust,paragraph_relevance,-0.05
paragraph_disgust,writer_knowledge,23412,0.013049783451832048,0.04585525991386795,paragraph_disgust,writer_knowledge,
paragraph_disgust,writer_importance,23412,0.18711890598491837,1.8440532875689232e-183,paragraph_disgust,writer_importance,0.19
paragraph_disgust,writer_confidence,23412,0.11874816390813397,2.8133003583062318e-74,paragraph_disgust,writer_confidence,0.12
paragraph_disgust,writer_stance_polarity,23412,0.12911739833368746,1.3918983478412694e-87,paragraph_disgust,writer_stance_polarity,0.13
paragraph_disgust,paragraph_hope,23412,-0.12851024181740714,8.999333649037739e-87,paragraph_disgust,paragraph_hope,-0.13
paragraph_disgust,paragraph_excitement,23412,0.11027730255257812,2.9814221259648458e-64,paragraph_disgust,paragraph_excitement,0.11
paragraph_disgust,paragraph_fear,23412,0.5893009830691218,0,paragraph_disgust,paragraph_fear,0.59
