attribute_x,attribute_y,n,correlation,p_value,label_x,label_y,label_text
paragraph_clarity,paragraph_clarity,19102,1,0,paragraph_clarity,paragraph_clarity,1.00
paragraph_clarity,paragraph_informativeness,19102,0.490956027211213,0,paragraph_clarity,paragraph_informativeness,0.49
paragraph_clarity,paragraph_originality,19102,0.2634065529442732,1.2685514296295608e-300,paragraph_clarity,paragraph_originality,0.26
paragraph_clarity,paragraph_relevance,19102,0.6480568086181698,0,paragraph_clarity,paragraph_relevance,0.65
paragraph_clarity,writer_knowledge,19102,0.5982002828995729,0,paragraph_clarity,writer_knowledge,0.60
paragraph_clarity,writer_importance,19102,0.6132837196537568,0,paragraph_clarity,writer_importance,0.61
paragraph_clarity,writer_confidence,19102,0.6958651036197148,0,paragraph_clarity,writer_confidence,0.70
paragraph_clarity,writer_stance_polarity,19102,0.5326169259783341,0,paragraph_clarity,writer_stance_polarity,0.53
paragraph_clarity,paragraph_hope,19102,0.17042665398959309,1.9033053671774027e-124,paragraph_clarity,paragraph_hope,0.17
paragraph_clarity,paragraph_excitement,19102,0.07544633280035701,1.6002563094088785e-25,paragraph_clarity,paragraph_excitement,0.08
paragraph_clarity,paragraph_fear,19102,0.0489640110441289,1.2795405517526924e-11,paragraph_clarity,paragraph_fear,0.05
paragraph_clarity,paragraph_disgust,19102,0.0400447672818233,3.086725435334278e-8,paragraph_clarity,paragraph_disgust,0.04
paragraph_clarity,paragraph_anger,19102,0.06604148742760418,6.422592690280468e-20,paragraph_clarity,paragraph_anger,0.07
paragraph_clarity,writer_affect_x,19102,-0.016519213686097208,0.022422909681053507,paragraph_clarity,writer_affect_x,
paragraph_clarity,writer_affect_y,19102,-0.2601821845887101,4.225539111740255e-293,paragraph_clarity,writer_affect_y,-0.26
paragraph_clarity,writer_optimism,19102,0.20478741324089975,5.742730797794339e-180,paragraph_clarity,writer_optimism,0.20
paragraph_clarity,writer_community,19102,0.3124550653636664,0,paragraph_clarity,writer_community,0.31
paragraph_clarity,writer_friendliness,19102,0.15290748038184065,2.8359231914443595e-100,paragraph_clarity,writer_friendliness,0.15
paragraph_clarity,writer_openness,19102,-0.3086438173438391,0,paragraph_clarity,writer_openness,-0.31
paragraph_informativeness,paragraph_formality,19102,0.6638524180321997,0,paragraph_informativeness,paragraph_formality,0.66
paragraph_informativeness,paragraph_clarity,19102,0.490956027211213,0,paragraph_informativeness,paragraph_clarity,0.49
paragraph_informativeness,paragraph_informativeness,19102,1,0,paragraph_informativeness,paragraph_informativeness,1.00
paragraph_informativeness,paragraph_originality,19102,0.6521682487604702,0,paragraph_informativeness,paragraph_originality,0.65
paragraph_informativeness,paragraph_relevance,19102,0.47685556153208947,0,paragraph_informativeness,paragraph_relevance,0.48
paragraph_informativeness,writer_knowledge,19102,0.7357511017657787,0,paragraph_informativeness,writer_knowledge,0.74
paragraph_informativeness,writer_importance,19102,0.5074809352277178,0,paragraph_informativeness,writer_importance,0.51
paragraph_informativeness,writer_confidence,19102,0.4241548053554166,0,paragraph_informativeness,writer_confidence,0.42
paragraph_informativeness,writer_stance_polarity,19102,0.19869710733968968,2.4921691206755212e-169,paragraph_informativeness,writer_stance_polarity,0.20
paragraph_informativeness,paragraph_hope,19102,0.3725770752670342,0,paragraph_informativeness,paragraph_hope,0.37
paragraph_informativeness,paragraph_excitement,19102,0.26212569725190943,1.271461065837209e-297,paragraph_informativeness,paragraph_excitement,0.26
paragraph_informativeness,paragraph_fear,19102,0.10893333361534308,1.6281924777945265e-51,paragraph_informativeness,paragraph_fear,0.11
paragraph_informativeness,paragraph_disgust,19102,0.02005211167269748,0.005579878784486793,paragraph_informativeness,paragraph_disgust,
paragraph_informativeness,paragraph_anger,19102,0.02911954609378244,5.692638781741677e-5,paragraph_informativeness,paragraph_anger,0.03
paragraph_informativeness,writer_affect_x,19102,0.11284348031211668,3.589952008001706e-55,paragraph_informativeness,writer_affect_x,0.11
paragraph_informativeness,writer_affect_y,19102,-0.1484259941084766,1.5724319871464898e-94,paragraph_informativeness,writer_affect_y,-0.15
paragraph_informativeness,writer_optimism,19102,0.3698649508698012,0,paragraph_informativeness,writer_optimism,0.37
paragraph_informativeness,writer_community,19102,0.38895864915974115,0,paragraph_informativeness,writer_community,0.39
paragraph_informativeness,writer_friendliness,19102,0.31281383724079853,0,paragraph_informativeness,writer_friendliness,0.31
paragraph_informativeness,writer_openness,19102,-0.010076878449574741,0.1637197750577124,paragraph_informativeness,writer_openness,
paragraph_originality,paragraph_formality,19102,0.44868177141346405,0,paragraph_originality,paragraph_formality,0.45
paragraph_originality,paragraph_clarity,19102,0.2634065529442732,1.2685514296295608e-300,paragraph_originality,paragraph_clarity,0.26
paragraph_originality,paragraph_informativeness,19102,0.6521682487604702,0,paragraph_originality,paragraph_informativeness,0.65
paragraph_originality,paragraph_originality,19102,1,0,paragraph_originality,paragraph_originality,1.00
paragraph_originality,paragraph_relevance,19102,0.2536361099834413,3.741561287468959e-278,paragraph_originality,paragraph_relevance,0.25
paragraph_originality,writer_knowledge,19102,0.48158998999146596,0,paragraph_originality,writer_knowledge,0.48
paragraph_originality,writer_importance,19102,0.30396969667892126,0,paragraph_originality,writer_importance,0.30
paragraph_originality,writer_confidence,19102,0.22866807423207627,4.5338302048739486e-225,paragraph_originality,writer_confidence,0.23
paragraph_originality,writer_stance_polarity,19102,0.06220902292190766,7.586507726822385e-18,paragraph_originality,writer_stance_polarity,0.06
paragraph_originality,paragraph_hope,19102,0.3098773837320264,0,paragraph_originality,paragraph_hope,0.31
paragraph_originality,paragraph_excitement,19102,0.29206880513053457,0,paragraph_originality,paragraph_excitement,0.29
paragraph_originality,paragraph_fear,19102,0.100022072956535,1.1394945414301063e-43,paragraph_originality,paragraph_fear,0.10
paragraph_originality,paragraph_disgust,19102,0.06079688206619379,4.1012931818139124e-17,paragraph_originality,paragraph_disgust,0.06
paragraph_originality,paragraph_anger,19102,0.05582128726830403,1.1580674830880611e-14,paragraph_originality,paragraph_anger,0.06
paragraph_originality,writer_affect_x,19102,0.0993320628792886,4.3244392258054254e-43,paragraph_originality,writer_affect_x,0.10
paragraph_originality,writer_affect_y,19102,-0.07518071562763584,2.3581918182775002e-25,paragraph_originality,writer_affect_y,-0.08
paragraph_originality,writer_optimism,19102,0.31436616910229975,0,paragraph_originality,writer_optimism,0.31
paragraph_originality,writer_community,19102,0.26714761789849745,1.74522937639743e-309,paragraph_originality,writer_community,0.27
paragraph_originality,writer_friendliness,19102,0.26749041139992014,2.6465631012898e-310,paragraph_originality,writer_friendliness,0.27
paragraph_originality,writer_openness,19102,0.09802122673778542,5.3105769476810256e-42,paragraph_originality,writer_openness,0.10
paragraph_relevance,paragraph_formality,19102,0.4356071011602754,0,paragraph_relevance,paragraph_formality,0.44
paragraph_relevance,paragraph_clarity,19102,0.6480568086181698,0,paragraph_relevance,paragraph_clarity,0.65
paragraph_relevance,paragraph_informativeness,19102,0.47685556153208947,0,paragraph_relevance,paragraph_informativeness,0.48
paragraph_relevance,paragraph_originality,19102,0.2536361099834413,3.741561287468959e-278,paragraph_relevance,paragraph_originality,0.25
paragraph_relevance,paragraph_relevance,19102,1,0,paragraph_relevance,paragraph_relevance,1.00
paragraph_relevance,writer_knowledge,19102,0.6034725531957298,0,paragraph_relevance,writer_knowledge,0.60
paragraph_relevance,writer_importance,19102,0.5541928243790375,0,paragraph_relevance,writer_importance,0.55
paragraph_relevance,writer_confidence,19102,0.5428211231965968,0,paragraph_relevance,writer_confidence,0.54
paragraph_relevance,writer_stance_polarity,19102,0.39819442220298873,0,paragraph_relevance,writer_stance_polarity,0.40
paragraph_relevance,paragraph_hope,19102,0.19926982236033955,2.576623313237706e-170,paragraph_relevance,paragraph_hope,0.20
paragraph_relevance,paragraph_excitement,19102,0.04262009352852531,3.796725874198917e-9,paragraph_relevance,paragraph_excitement,0.04
paragraph_relevance,paragraph_fear,19102,0.015713617417931237,0.029872956623610614,paragraph_relevance,paragraph_fear,
paragraph_relevance,paragraph_disgust,19102,-0.05322303781606444,1.8296081886492149e-13,paragraph_relevance,paragraph_disgust,-0.05
paragraph_relevance,paragraph_anger,19102,-0.03932814455944339,5.409705096337884e-8,paragraph_relevance,paragraph_anger,-0.04
paragraph_relevance,writer_affect_x,19102,0.031164771079199124,1.647023764285672e-5,paragraph_relevance,writer_affect_x,0.03
paragraph_relevance,writer_affect_y,19102,-0.18449853168773586,7.175447100472411e-146,paragraph_relevance,writer_affect_y,-0.18
paragraph_relevance,writer_optimism,19102,0.21873209191729345,1.215274293831617e-205,paragraph_relevance,writer_optimism,0.22
paragraph_relevance,writer_community,19102,0.35112075846915947,0,paragraph_relevance,writer_community,0.35
paragraph_relevance,writer_friendliness,19102,0.20546056789912365,3.6476118182430506e-181,paragraph_relevance,writer_friendliness,0.21
paragraph_relevance,writer_openness,19102,-0.17941436047966647,6.374883644082416e-138,paragraph_relevance,writer_openness,-0.18
writer_knowledge,paragraph_formality,19102,0.5976806937611396,0,writer_knowledge,paragraph_formality,0.60
writer_knowledge,paragraph_clarity,19102,0.5982002828995729,0,writer_knowledge,paragraph_clarity,0.60
writer_knowledge,paragraph_informativeness,19102,0.7357511017657787,0,writer_knowledge,paragraph_informativeness,0.74
writer_knowledge,paragraph_originality,19102,0.48158998999146596,0,writer_knowledge,paragraph_originality,0.48
writer_knowledge,paragraph_relevance,19102,0.6034725531957298,0,writer_knowledge,paragraph_relevance,0.60
writer_knowledge,writer_knowledge,19102,1,0,writer_knowledge,writer_knowledge,1.00
writer_knowledge,writer_importance,19102,0.6583237898077339,0,writer_knowledge,writer_importance,0.66
writer_knowledge,writer_confidence,19102,0.6174294480499573,0,writer_knowledge,writer_confidence,0.62
writer_knowledge,writer_stance_polarity,19102,0.3421575232111883,0,writer_knowledge,writer_stance_polarity,0.34
writer_knowledge,paragraph_hope,19102,0.304410949159706,0,writer_knowledge,paragraph_hope,0.30
writer_knowledge,paragraph_excitement,19102,0.18087259204516784,3.5387863749662586e-140,writer_knowledge,paragraph_excitement,0.18
writer_knowledge,paragraph_fear,19102,0.07018935325660051,2.674636327650843e-22,writer_knowledge,paragraph_fear,0.07
writer_knowledge,paragraph_disgust,19102,0.006571400350827133,0.3637812722726742,writer_knowledge,paragraph_disgust,
writer_knowledge,paragraph_anger,19102,0.02806794425026111,1.0455072347259922e-4,writer_knowledge,paragraph_anger,0.03
writer_knowledge,writer_affect_x,19102,0.06731657427468223,1.2336286245962743e-20,writer_knowledge,writer_affect_x,0.07
writer_knowledge,writer_affect_y,19102,-0.199888177039,2.2057060643152784e-171,writer_knowledge,writer_affect_y,-0.20
writer_knowledge,writer_optimism,19102,0.32329479354591806,0,writer_knowledge,writer_optimism,0.32
writer_knowledge,writer_community,19102,0.40703092322365336,0,writer_knowledge,writer_community,0.41
writer_knowledge,writer_friendliness,19102,0.2457897697360888,8.328406495802497e-261,writer_knowledge,writer_friendliness,0.25
writer_knowledge,writer_openness,19102,-0.1660769920359915,3.453055323976412e-118,writer_knowledge,writer_openness,-0.17
writer_importance,paragraph_formality,19102,0.4163706206567479,0,writer_importance,paragraph_formality,0.42
writer_importance,paragraph_clarity,19102,0.6132837196537568,0,writer_importance,paragraph_clarity,0.61
writer_importance,paragraph_informativeness,19102,0.5074809352277178,0,writer_importance,paragraph_informativeness,0.51
writer_importance,paragraph_originality,19102,0.30396969667892126,0,writer_importance,paragraph_originality,0.30
writer_importance,paragraph_relevance,19102,0.5541928243790375,0,writer_importance,paragraph_relevance,0.55
writer_importance,writer_knowledge,19102,0.6583237898077339,0,writer_importance,writer_knowledge,0.66
writer_importance,writer_importance,19102,1,0,writer_importance,writer_importance,1.00
writer_importance,writer_confidence,19102,0.6817762025253963,0,writer_importance,writer_confidence,0.68
writer_importance,writer_stance_polarity,19102,0.4944319168118667,0,writer_importance,writer_stance_polarity,0.49
writer_importance,paragraph_hope,19102,0.2071775073104843,3.085687502009379e-184,writer_importance,paragraph_hope,0.21
writer_importance,paragraph_excitement,19102,0.16695252218864004,1.9593871982760627e-119,writer_importance,paragraph_excitement,0.17
writer_importance,paragraph_fear,19102,0.19728518050535576,6.5034382858842325e-167,writer_importance,paragraph_fear,0.20
writer_importance,paragraph_disgust,19102,0.1770162477672635,2.962940686613137e-134,writer_importance,paragraph_disgust,0.18
writer_importance,paragraph_anger,19102,0.22269457693963085,2.82326895319347e-213,writer_importance,paragraph_anger,0.22
writer_importance,writer_affect_x,19102,-0.09074012290325072,3.235139149400505e-36,writer_importance,writer_affect_x,-0.09
writer_importance,writer_affect_y,19102,-0.33357816650842936,0,writer_importance,writer_affect_y,-0.33
writer_importance,writer_optimism,19102,0.18541065403165974,2.539608518328451e-147,writer_importance,writer_optimism,0.19
writer_importance,writer_community,19102,0.32782183054317654,0,writer_importance,writer_community,0.33
writer_importance,writer_friendliness,19102,0.08998185748855553,1.2204677904242094e-35,writer_importance,writer_friendliness,0.09
writer_importance,writer_openness,19102,-0.33283421743450803,0,writer_importance,writer_openness,-0.33
writer_confidence,paragraph_formality,19102,0.3877763683095471,0,writer_confidence,paragraph_formality,0.39
writer_confidence,paragraph_clarity,19102,0.6958651036197148,0,writer_confidence,paragraph_clarity,0.70
writer_confidence,paragraph_informativeness,19102,0.4241548053554166,0,writer_confidence,paragraph_informativeness,0.42
writer_confidence,paragraph_originality,19102,0.22866807423207627,4.5338302048739486e-225,writer_confidence,paragraph_originality,0.23
writer_confidence,paragraph_relevance,19102,0.5428211231965968,0,writer_confidence,paragraph_relevance,0.54
writer_confidence,writer_knowledge,19102,0.6174294480499573,0,writer_confidence,writer_knowledge,0.62
writer_confidence,writer_importance,19102,0.6817762025253963,0,writer_confidence,writer_importance,0.68
writer_confidence,writer_confidence,19102,1,0,writer_confidence,writer_confidence,1.00
writer_confidence,writer_stance_polarity,19102,0.6061567678041733,0,writer_confidence,writer_stance_polarity,0.61
writer_confidence,paragraph_hope,19102,0.12161240667070966,7.531219057683673e-64,writer_confidence,paragraph_hope,0.12
writer_confidence,paragraph_excitement,19102,0.08677342450845794,2.969593774267396e-33,writer_confidence,paragraph_excitement,0.09
writer_confidence,paragraph_fear,19102,0.06512085029478118,2.0732640565803231e-19,writer_confidence,paragraph_fear,0.07
writer_confidence,paragraph_disgust,19102,0.1086173393480979,3.1731468441858943e-51,writer_confidence,paragraph_disgust,0.11
writer_confidence,paragraph_anger,19102,0.14376591112833045,9.571315239283008e-89,writer_confidence,paragraph_anger,0.14
writer_confidence,writer_affect_x,19102,-0.057926275450991216,1.1268038087269077e-15,writer_confidence,writer_affect_x,-0.06
writer_confidence,writer_affect_y,19102,-0.30762394366638324,0,writer_confidence,writer_affect_y,-0.31
writer_confidence,writer_optimism,19102,0.14937434969940308,9.906413254832343e-96,writer_confidence,writer_optimism,0.15
writer_confidence,writer_community,19102,0.26186536553635575,5.154656875137709e-297,writer_confidence,writer_community,0.26
writer_confidence,writer_friendliness,19102,0.037489957092283054,2.1838105020561968e-7,writer_confidence,writer_friendliness,0.04
writer_confidence,writer_openness,19102,-0.42737378069249293,0,writer_confidence,writer_openness,-0.43
writer_stance_polarity,paragraph_formality,19102,0.1764486789083131,2.147809652407341e-133,writer_stance_polarity,paragraph_formality,0.18
writer_stance_polarity,paragraph_clarity,19102,0.5326169259783341,0,writer_stance_polarity,paragraph_clarity,0.53
writer_stance_polarity,paragraph_informativeness,19102,0.19869710733968968,2.4921691206755212e-169,writer_stance_polarity,paragraph_informativeness,0.20
writer_stance_polarity,paragraph_originality,19102,0.06220902292190766,7.586507726822385e-18,writer_stance_polarity,paragraph_originality,0.06
writer_stance_polarity,paragraph_relevance,19102,0.39819442220298873,0,writer_stance_polarity,paragraph_relevance,0.40
writer_stance_polarity,writer_knowledge,19102,0.3421575232111883,0,writer_stance_polarity,writer_knowledge,0.34
writer_stance_polarity,writer_importance,19102,0.4944319168118667,0,writer_stance_polarity,writer_importance,0.49
writer_stance_polarity,writer_confidence,19102,0.6061567678041733,0,writer_stance_polarity,writer_confidence,0.61
writer_stance_polarity,writer_stance_polarity,19102,1,0,writer_stance_polarity,writer_stance_polarity,1.00
writer_stance_polarity,paragraph_hope,19102,-0.001391551088823438,0.8474964386241721,writer_stance_polarity,paragraph_hope,
writer_stance_polarity,paragraph_excitement,19102,-0.006936154076625157,0.33776304024073767,writer_stance_polarity,paragraph_excitement,
writer_stance_polarity,paragraph_fear,19102,0.06430748867742844,5.76020347537799e-19,writer_stance_polarity,paragraph_fear,0.06
writer_stance_polarity,paragraph_disgust,19102,0.11967705025970832,7.066456962866846e-62,writer_stance_polarity,paragraph_disgust,0.12
writer_stance_polarity,paragraph_anger,19102,0.15509148277142806,3.8804061048721444e-103,writer_stance_polarity,paragraph_anger,0.16
writer_stance_polarity,writer_affect_x,19102,-0.13668453743778738,2.540780544787924e-80,writer_stance_polarity,writer_affect_x,-0.14
writer_stance_polarity,writer_affect_y,19102,-0.25832879406674925,7.979224327051293e-289,writer_stance_polarity,writer_affect_y,-0.26
writer_stance_polarity,writer_optimism,19102,0.011739100923236823,0.10471544228614478,writer_stance_polarity,writer_optimism,
writer_stance_polarity,writer_community,19102,0.17155994083303924,4.176165175780741e-126,writer_stance_polarity,writer_community,0.17
writer_stance_polarity,writer_friendliness,19102,-0.0416491935347382,8.488666843180202e-9,writer_stance_polarity,writer_friendliness,-0.04
writer_stance_polarity,writer_openness,19102,-0.47982871143997935,0,writer_stance_polarity,writer_openness,-0.48
paragraph_hope,paragraph_formality,19102,0.2591708180442603,9.196049843017266e-291,paragraph_hope,paragraph_formality,0.26
paragraph_hope,paragraph_clarity,19102,0.17042665398959309,1.9033053671774027e-124,paragraph_hope,paragraph_clarity,0.17
paragraph_hope,paragraph_informativeness,19102,0.3725770752670342,0,paragraph_hope,paragraph_informativeness,0.37
paragraph_hope,paragraph_originality,19102,0.3098773837320264,0,paragraph_hope,paragraph_originality,0.31
paragraph_hope,paragraph_relevance,19102,0.19926982236033955,2.576623313237706e-170,paragraph_hope,paragraph_relevance,0.20
paragraph_hope,writer_knowledge,19102,0.304410949159706,0,paragraph_hope,writer_knowledge,0.30
paragraph_hope,writer_importance,19102,0.2071775073104843,3.085687502009379e-184,paragraph_hope,writer_importance,0.21
paragraph_hope,writer_confidence,19102,0.12161240667070966,7.531219057683673e-64,paragraph_hope,writer_confidence,0.12
paragraph_hope,writer_stance_polarity,19102,-0.001391551088823438,0.8474964386241721,paragraph_hope,writer_stance_polarity,
paragraph_hope,paragraph_hope,19102,1,0,paragraph_hope,paragraph_hope,1.00
paragraph_hope,paragraph_excitement,19102,0.5634186139705591,0,paragraph_hope,paragraph_excitement,0.56
paragraph_hope,paragraph_fear,19102,-0.04470487687644877,6.355724248231504e-10,paragraph_hope,paragraph_fear,-0.04
paragraph_hope,paragraph_disgust,19102,-0.12687563801355078,2.2344887367308365e-69,paragraph_hope,paragraph_disgust,-0.13
paragraph_hope,paragraph_anger,19102,-0.1400387396547911,2.9490720338659494e-84,paragraph_hope,paragraph_anger,-0.14
paragraph_hope,writer_affect_x,19102,0.410864105866635,0,paragraph_hope,writer_affect_x,0.41
paragraph_hope,writer_affect_y,19102,-0.011859037875008133,0.10121579676931676,paragraph_hope,writer_affect_y,
paragraph_hope,writer_optimism,19102,0.6733792285302452,0,paragraph_hope,writer_optimism,0.67
paragraph_hope,writer_community,19102,0.40857159054772335,0,paragraph_hope,writer_community,0.41
paragraph_hope,writer_friendliness,19102,0.4493337452015754,0,paragraph_hope,writer_friendliness,0.45
paragraph_hope,writer_openness,19102,0.2604013970190713,1.311630568899262e-293,paragraph_hope,writer_openness,0.26
paragraph_excitement,paragraph_formality,19102,0.15650561959651552,5.15137251774438e-105,paragraph_excitement,paragraph_formality,0.16
paragraph_excitement,paragraph_clarity,19102,0.07544633280035701,1.6002563094088785e-25,paragraph_excitement,paragraph_clarity,0.08
paragraph_excitement,paragraph_informativeness,19102,0.26212569725190943,1.271461065837209e-297,paragraph_excitement,paragraph_informativeness,0.26
paragraph_excitement,paragraph_originality,19102,0.29206880513053457,0,paragraph_excitement,paragraph_originality,0.29
paragraph_excitement,paragraph_relevance,19102,0.04262009352852531,3.796725874198917e-9,paragraph_excitement,paragraph_relevance,0.04
paragraph_excitement,writer_knowledge,19102,0.18087259204516784,3.5387863749662586e-140,paragraph_excitement,writer_knowledge,0.18
paragraph_excitement,writer_importance,19102,0.16695252218864004,1.9593871982760627e-119,paragraph_excitement,writer_importance,0.17
paragraph_excitement,writer_confidence,19102,0.08677342450845794,2.969593774267396e-33,paragraph_excitement,writer_confidence,0.09
paragraph_excitement,writer_stance_polarity,19102,-0.006936154076625157,0.33776304024073767,paragraph_excitement,writer_stance_polarity,
paragraph_excitement,paragraph_hope,19102,0.5634186139705591,0,paragraph_excitement,paragraph_hope,0.56
paragraph_excitement,paragraph_excitement,19102,1,0,paragraph_excitement,paragraph_excitement,1.00
paragraph_excitement,paragraph_fear,19102,0.12613337108801423,1.3908543635364735e-68,paragraph_excitement,paragraph_fear,0.13
paragraph_excitement,paragraph_disgust,19102,0.11025911279773484,9.695564792226744e-53,paragraph_excitement,paragraph_disgust,0.11
paragraph_excitement,paragraph_anger,19102,0.10438435228915982,2.0001062190528236e-47,paragraph_excitement,paragraph_anger,0.10
paragraph_excitement,writer_affect_x,19102,0.31443240613250545,0,paragraph_excitement,writer_affect_x,0.31
paragraph_excitement,writer_affect_y,19102,-0.13155085299337207,1.7275240198520357e-74,paragraph_excitement,writer_affect_y,-0.13
paragraph_excitement,writer_optimism,19102,0.42706108442281654,0,paragraph_excitement,writer_optimism,0.43
paragraph_excitement,writer_community,19102,0.20386785943096197,2.4407711232249577e-178,paragraph_excitement,writer_community,0.20
paragraph_excitement,writer_friendliness,19102,0.24511671642383667,2.398659000670928e-259,paragraph_excitement,writer_friendliness,0.25
paragraph_excitement,writer_openness,19102,0.18276324926431264,3.939171462552923e-143,paragraph_excitement,writer_openness,0.18
paragraph_fear,paragraph_formality,19102,0.0530834512319405,2.114359966935631e-13,paragraph_fear,paragraph_formality,0.05
paragraph_fear,paragraph_clarity,19102,0.0489640110441289,1.2795405517526924e-11,paragraph_fear,paragraph_clarity,0.05
paragraph_fear,paragraph_informativeness,19102,0.10893333361534308,1.6281924777945265e-51,paragraph_fear,paragraph_informativeness,0.11
paragraph_fear,paragraph_originality,19102,0.100022072956535,1.1394945414301063e-43,paragraph_fear,paragraph_originality,0.10
paragraph_fear,paragraph_relevance,19102,0.015713617417931237,0.029872956623610614,paragraph_fear,paragraph_relevance,
paragraph_fear,writer_knowledge,19102,0.07018935325660051,2.674636327650843e-22,paragraph_fear,writer_knowledge,0.07
paragraph_fear,writer_importance,19102,0.19728518050535576,6.5034382858842325e-167,paragraph_fear,writer_importance,0.20
paragraph_fear,writer_confidence,19102,0.06512085029478118,2.0732640565803231e-19,paragraph_fear,writer_confidence,0.07
paragraph_fear,writer_stance_polarity,19102,0.06430748867742844,5.76020347537799e-19,paragraph_fear,writer_stance_polarity,0.06
paragraph_fear,paragraph_hope,19102,-0.04470487687644877,6.355724248231504e-10,paragraph_fear,paragraph_hope,-0.04
paragraph_fear,paragraph_excitement,19102,0.12613337108801423,1.3908543635364735e-68,paragraph_fear,paragraph_excitement,0.13
paragraph_fear,paragraph_fear,19102,0.9999999999999999,0,paragraph_fear,paragraph_fear,1.00
paragraph_fear,paragraph_disgust,19102,0.5898232852658446,0,paragraph_fear,paragraph_disgust,0.59
paragraph_fear,paragraph_anger,19102,0.5849813329928164,0,paragraph_fear,paragraph_anger,0.58
paragraph_fear,writer_affect_x,19102,-0.37260191868012627,0,paragraph_fear,writer_affect_x,-0.37
paragraph_fear,writer_affect_y,19102,-0.1683684746580381,1.8292609060763587e-121,paragraph_fear,writer_affect_y,-0.17
paragraph_fear,writer_optimism,19102,-0.18080374872434657,4.526675719468943e-140,paragraph_fear,writer_optimism,-0.18
paragraph_fear,writer_community,19102,0.01063999846210993,0.14142654357934953,paragraph_fear,writer_community,
paragraph_fear,writer_friendliness,19102,-0.0991646480444739,5.96833410687993e-43,paragraph_fear,writer_friendliness,-0.10
paragraph_fear,writer_openness,19102,-0.061217787544877854,2.4900345296221292e-17,paragraph_fear,writer_openness,-0.06
paragraph_disgust,paragraph_formality,19102,-0.023500199589474552,0.0011613833036416329,paragraph_disgust,paragraph_formality,
paragraph_disgust,paragraph_clarity,19102,0.0400447672818233,3.086725435334278e-8,paragraph_disgust,paragraph_clarity,0.04
paragraph_disgust,paragraph_informativeness,19102,0.02005211167269748,0.005579878784486793,paragraph_disgust,paragraph_informativeness,
paragraph_disgust,paragraph_originality,19102,0.06079688206619379,4.1012931818139124e-17,paragraph_disgust,paragraph_originality,0.06
paragraph_disgust,paragraph_relevance,19102,-0.05322303781606444,1.8296081886492149e-13,paragraph_disgust,paragraph_relevance,-0.05
paragraph_disgust,writer_knowledge,19102,0.006571400350827133,0.3637812722726742,paragraph_disgust,writer_knowledge,
paragraph_disgust,writer_importance,19102,0.1770162477672635,2.962940686613137e-134,paragraph_disgust,writer_importance,0.18
paragraph_disgust,writer_confidence,19102,0.1086173393480979,3.1731468441858943e-51,paragraph_disgust,writer_confidence,0.11
paragraph_disgust,writer_stance_polarity,19102,0.11967705025970832,7.066456962866846e-62,paragraph_disgust,writer_stance_polarity,0.12
paragraph_disgust,paragraph_hope,19102,-0.12687563801355078,2.2344887367308365e-69,paragraph_disgust,paragraph_hope,-0.13
