attribute_x,attribute_y,n,correlation,p_value,label_x,label_y,label_text
writer_confidence,writer_community,90145,0.22704202464764645,0,writer_confidence,writer_community,0.23
writer_confidence,writer_friendliness,90145,0.03464336628804586,2.3684901771156893e-25,writer_confidence,writer_friendliness,0.03
writer_confidence,writer_openness,90145,-0.3995132193622242,0,writer_confidence,writer_openness,-0.40
writer_confidence,paragraph_hope,90145,0.09662220768944353,6.882184540217523e-186,writer_confidence,paragraph_hope,0.10
writer_confidence,paragraph_excitement,90145,0.07439301285183683,8.331690929573887e-111,writer_confidence,paragraph_excitement,0.07
writer_confidence,paragraph_fear,90145,0.053350016798208874,8.005183717561695e-58,writer_confidence,paragraph_fear,0.05
writer_confidence,paragraph_disgust,90145,0.09129115795071997,4.4275354953640476e-166,writer_confidence,paragraph_disgust,0.09
writer_confidence,paragraph_anger,90145,0.1380587842265615,0,writer_confidence,paragraph_anger,0.14
writer_confidence,writer_affect_x,90145,-0.05360618722549462,2.3091486201906706e-58,writer_confidence,writer_affect_x,-0.05
writer_confidence,writer_affect_y,90145,-0.2905798262306596,0,writer_confidence,writer_affect_y,-0.29
writer_stance_polarity,writer_knowledge,90145,0.27918181924114704,0,writer_stance_polarity,writer_knowledge,0.28
writer_stance_polarity,writer_importance,90145,0.4705553261476519,0,writer_stance_polarity,writer_importance,0.47
writer_stance_polarity,writer_confidence,90145,0.5932851193594234,0,writer_stance_polarity,writer_confidence,0.59
writer_stance_polarity,writer_stance_polarity,90145,1,0,writer_stance_polarity,writer_stance_polarity,1.00
writer_stance_polarity,paragraph_formality,90145,0.13534560898119177,0,writer_stance_polarity,paragraph_formality,0.14
writer_stance_polarity,paragraph_clarity,90145,0.5127789102032456,0,writer_stance_polarity,paragraph_clarity,0.51
writer_stance_polarity,paragraph_informativeness,90145,0.14907059536690578,0,writer_stance_polarity,paragraph_informativeness,0.15
writer_stance_polarity,paragraph_originality,90145,0.03039215885131205,7.044250567050509e-20,writer_stance_polarity,paragraph_originality,0.03
writer_stance_polarity,paragraph_relevance,90145,0.3604883215814939,0,writer_stance_polarity,paragraph_relevance,0.36
writer_stance_polarity,writer_optimism,90145,-0.017778914888278263,9.381323954926446e-8,writer_stance_polarity,writer_optimism,-0.02
writer_stance_polarity,writer_community,90145,0.13357836876434306,0,writer_stance_polarity,writer_community,0.13
writer_stance_polarity,writer_friendliness,90145,-0.05839075464924365,6.375285442004251e-69,writer_stance_polarity,writer_friendliness,-0.06
writer_stance_polarity,writer_openness,90145,-0.46543913195180864,0,writer_stance_polarity,writer_openness,-0.47
writer_stance_polarity,paragraph_hope,90145,-0.031450015729452684,3.5605889144683665e-21,writer_stance_polarity,paragraph_hope,-0.03
writer_stance_polarity,paragraph_excitement,90145,-0.019750471730187125,3.021813835905363e-9,writer_stance_polarity,paragraph_excitement,-0.02
writer_stance_polarity,paragraph_fear,90145,0.07046380851717636,1.3936190032386144e-99,writer_stance_polarity,paragraph_fear,0.07
writer_stance_polarity,paragraph_disgust,90145,0.11887120564762108,6.08490629804138e-281,writer_stance_polarity,paragraph_disgust,0.12
writer_stance_polarity,paragraph_anger,90145,0.16665998556935924,0,writer_stance_polarity,paragraph_anger,0.17
writer_stance_polarity,writer_affect_x,90145,-0.1375760490097419,0,writer_stance_polarity,writer_affect_x,-0.14
writer_stance_polarity,writer_affect_y,90145,-0.24946766147554647,0,writer_stance_polarity,writer_affect_y,-0.25
paragraph_formality,writer_knowledge,90145,0.5871813296224178,0,paragraph_formality,writer_knowledge,0.59
paragraph_formality,writer_importance,90145,0.38626492377635735,0,paragraph_formality,writer_importance,0.39
paragraph_formality,writer_confidence,90145,0.35419481153007343,0,paragraph_formality,writer_confidence,0.35
paragraph_formality,writer_stance_polarity,90145,0.13534560898119177,0,paragraph_formality,writer_stance_polarity,0.14
paragraph_formality,paragraph_formality,90145,1,0,paragraph_formality,paragraph_formality,1.00
paragraph_formality,paragraph_clarity,90145,0.43309935170524017,0,paragraph_formality,paragraph_clarity,0.43
paragraph_formality,paragraph_informativeness,90145,0.6565189377418297,0,paragraph_formality,paragraph_informativeness,0.66
paragraph_formality,paragraph_originality,90145,0.4446033721618596,0,paragraph_formality,paragraph_originality,0.44
paragraph_formality,paragraph_relevance,90145,0.4028792112347214,0,paragraph_formality,paragraph_relevance,0.40
paragraph_formality,writer_optimism,90145,0.29376581297437715,0,paragraph_formality,writer_optimism,0.29
paragraph_formality,writer_community,90145,0.25945188900836275,0,paragraph_formality,writer_community,0.26
paragraph_formality,writer_friendliness,90145,0.20760084197857734,0,paragraph_formality,writer_friendliness,0.21
paragraph_formality,writer_openness,90145,0.018882113525480877,1.4311275202088566e-8,paragraph_formality,writer_openness,0.02
paragraph_formality,paragraph_hope,90145,0.2686367729689438,0,paragraph_formality,paragraph_hope,0.27
paragraph_formality,paragraph_excitement,90145,0.167700201060908,0,paragraph_formality,paragraph_excitement,0.17
paragraph_formality,paragraph_fear,90145,0.022049039014632083,3.573783294570383e-11,paragraph_formality,paragraph_fear,0.02
paragraph_formality,paragraph_disgust,90145,-0.05498383325856088,2.603545765860701e-61,paragraph_formality,paragraph_disgust,-0.05
paragraph_formality,paragraph_anger,90145,-0.04977740905229326,1.459863225268725e-50,paragraph_formality,paragraph_anger,-0.05
paragraph_formality,writer_affect_x,90145,0.1228981145651755,2.6909232235316356e-300,paragraph_formality,writer_affect_x,0.12
paragraph_formality,writer_affect_y,90145,-0.10552937889000664,1.5471283516203718e-221,paragraph_formality,writer_affect_y,-0.11
paragraph_clarity,writer_knowledge,90145,0.5675224630452627,0,paragraph_clarity,writer_knowledge,0.57
paragraph_clarity,writer_importance,90145,0.6048246262825427,0,paragraph_clarity,writer_importance,0.60
paragraph_clarity,writer_confidence,90145,0.679537083019951,0,paragraph_clarity,writer_confidence,0.68
paragraph_clarity,writer_stance_polarity,90145,0.5127789102032456,0,paragraph_clarity,writer_stance_polarity,0.51
paragraph_clarity,paragraph_formality,90145,0.43309935170524017,0,paragraph_clarity,paragraph_formality,0.43
paragraph_clarity,paragraph_clarity,90145,1,0,paragraph_clarity,paragraph_clarity,1.00
paragraph_clarity,paragraph_informativeness,90145,0.471966672983323,0,paragraph_clarity,paragraph_informativeness,0.47
paragraph_clarity,paragraph_originality,90145,0.25713840706822993,0,paragraph_clarity,paragraph_originality,0.26
paragraph_clarity,paragraph_relevance,90145,0.6304095677159904,0,paragraph_clarity,paragraph_relevance,0.63
paragraph_clarity,writer_optimism,90145,0.18322943687980867,0,paragraph_clarity,writer_optimism,0.18
paragraph_clarity,writer_community,90145,0.29471559351815196,0,paragraph_clarity,writer_community,0.29
paragraph_clarity,writer_friendliness,90145,0.15983759760606095,0,paragraph_clarity,writer_friendliness,0.16
paragraph_clarity,writer_openness,90145,-0.26753617307181465,0,paragraph_clarity,writer_openness,-0.27
paragraph_clarity,paragraph_hope,90145,0.16099924002426674,0,paragraph_clarity,paragraph_hope,0.16
paragraph_clarity,paragraph_excitement,90145,0.07310725751971789,4.579622268771688e-107,paragraph_clarity,paragraph_excitement,0.07
paragraph_clarity,paragraph_fear,90145,0.04576774549432155,5.207318445616568e-43,paragraph_clarity,paragraph_fear,0.05
paragraph_clarity,paragraph_disgust,90145,0.026755669788804184,9.396809906948395e-16,paragraph_clarity,paragraph_disgust,0.03
paragraph_clarity,paragraph_anger,90145,0.05926358753239853,6.039205885073018e-71,paragraph_clarity,paragraph_anger,0.06
paragraph_clarity,writer_affect_x,90145,-0.0011936851625146056,0.7200521741545873,paragraph_clarity,writer_affect_x,
paragraph_clarity,writer_affect_y,90145,-0.24650093820656996,0,paragraph_clarity,writer_affect_y,-0.25
paragraph_informativeness,writer_knowledge,90145,0.7316456829825199,0,paragraph_informativeness,writer_knowledge,0.73
paragraph_informativeness,writer_importance,90145,0.47284836344587616,0,paragraph_informativeness,writer_importance,0.47
paragraph_informativeness,writer_confidence,90145,0.3714376927318874,0,paragraph_informativeness,writer_confidence,0.37
paragraph_informativeness,writer_stance_polarity,90145,0.14907059536690578,0,paragraph_informativeness,writer_stance_polarity,0.15
paragraph_informativeness,paragraph_formality,90145,0.6565189377418297,0,paragraph_informativeness,paragraph_formality,0.66
paragraph_informativeness,paragraph_clarity,90145,0.471966672983323,0,paragraph_informativeness,paragraph_clarity,0.47
paragraph_informativeness,paragraph_informativeness,90145,1,0,paragraph_informativeness,paragraph_informativeness,1.00
paragraph_informativeness,paragraph_originality,90145,0.651898888508202,0,paragraph_informativeness,paragraph_originality,0.65
paragraph_informativeness,paragraph_relevance,90145,0.45581118510364577,0,paragraph_informativeness,paragraph_relevance,0.46
paragraph_informativeness,writer_optimism,90145,0.38089610711580413,0,paragraph_informativeness,writer_optimism,0.38
paragraph_informativeness,writer_community,90145,0.39273698780271016,0,paragraph_informativeness,writer_community,0.39
paragraph_informativeness,writer_friendliness,90145,0.3500124594177032,0,paragraph_informativeness,writer_friendliness,0.35
paragraph_informativeness,writer_openness,90145,0.06223050607373954,4.763508028696711e-78,paragraph_informativeness,writer_openness,0.06
paragraph_informativeness,paragraph_hope,90145,0.37761081098345634,0,paragraph_informativeness,paragraph_hope,0.38
paragraph_informativeness,paragraph_excitement,90145,0.257895148719388,0,paragraph_informativeness,paragraph_excitement,0.26
paragraph_informativeness,paragraph_fear,90145,0.062304198547722005,3.1410722801796584e-78,paragraph_informativeness,paragraph_fear,0.06
paragraph_informativeness,paragraph_disgust,90145,-0.03060125729847209,3.935939504916264e-20,paragraph_informativeness,paragraph_disgust,-0.03
paragraph_informativeness,paragraph_anger,90145,-0.021346402269945587,1.4578835686716257e-10,paragraph_informativeness,paragraph_anger,-0.02
paragraph_informativeness,writer_affect_x,90145,0.14778198492403344,0,paragraph_informativeness,writer_affect_x,0.15
paragraph_informativeness,writer_affect_y,90145,-0.12636242053914817,1.771761e-317,paragraph_informativeness,writer_affect_y,-0.13
paragraph_originality,writer_knowledge,90145,0.48094880754388425,0,paragraph_originality,writer_knowledge,0.48
paragraph_originality,writer_importance,90145,0.29227939187454793,0,paragraph_originality,writer_importance,0.29
paragraph_originality,writer_confidence,90145,0.19577430242715527,0,paragraph_originality,writer_confidence,0.20
paragraph_originality,writer_stance_polarity,90145,0.03039215885131205,7.044250567050509e-20,paragraph_originality,writer_stance_polarity,0.03
paragraph_originality,paragraph_formality,90145,0.4446033721618596,0,paragraph_originality,paragraph_formality,0.44
paragraph_originality,paragraph_clarity,90145,0.25713840706822993,0,paragraph_originality,paragraph_clarity,0.26
paragraph_originality,paragraph_informativeness,90145,0.651898888508202,0,paragraph_originality,paragraph_informativeness,0.65
paragraph_originality,paragraph_originality,90145,1,0,paragraph_originality,paragraph_originality,1.00
paragraph_originality,paragraph_relevance,90145,0.23947098882204457,0,paragraph_originality,paragraph_relevance,0.24
paragraph_originality,writer_optimism,90145,0.3184306936979156,0,paragraph_originality,writer_optimism,0.32
paragraph_originality,writer_community,90145,0.2825542686460593,0,paragraph_originality,writer_community,0.28
paragraph_originality,writer_friendliness,90145,0.29522659809434815,0,paragraph_originality,writer_friendliness,0.30
paragraph_originality,writer_openness,90145,0.15127791078291225,0,paragraph_originality,writer_openness,0.15
paragraph_originality,paragraph_hope,90145,0.3173697395037241,0,paragraph_originality,paragraph_hope,0.32
paragraph_originality,paragraph_excitement,90145,0.2970082904487067,0,paragraph_originality,paragraph_excitement,0.30
paragraph_originality,paragraph_fear,90145,0.077061545870447265,8.885110740846463e-119,paragraph_originality,paragraph_fear,0.08
paragraph_originality,paragraph_disgust,90145,0.03973855277983289,7.709426499052465e-33,paragraph_originality,paragraph_disgust,0.04
paragraph_originality,paragraph_anger,90145,0.03605449483089467,2.5245094790032265e-27,paragraph_originality,paragraph_anger,0.04
paragraph_originality,writer_affect_x,90145,0.1228706709738259,3.664769806504125e-300,paragraph_originality,writer_affect_x,0.12
paragraph_originality,writer_affect_y,90145,-0.06954791449339233,4.702100370136643e-97,paragraph_originality,writer_affect_y,-0.07
paragraph_relevance,writer_knowledge,90145,0.5771090485677294,0,paragraph_relevance,writer_knowledge,0.58
paragraph_relevance,writer_importance,90145,0.5200218414802558,0,paragraph_relevance,writer_importance,0.52
paragraph_relevance,writer_confidence,90145,0.5018606030481785,0,paragraph_relevance,writer_confidence,0.50
paragraph_relevance,writer_stance_polarity,90145,0.3604883215814939,0,paragraph_relevance,writer_stance_polarity,0.36
paragraph_relevance,paragraph_formality,90145,0.4028792112347214,0,paragraph_relevance,paragraph_formality,0.40
paragraph_relevance,paragraph_clarity,90145,0.6304095677159904,0,paragraph_relevance,paragraph_clarity,0.63
paragraph_relevance,paragraph_informativeness,90145,0.45581118510364577,0,paragraph_relevance,paragraph_informativeness,0.46
paragraph_relevance,paragraph_originality,90145,0.23947098882204457,0,paragraph_relevance,paragraph_originality,0.24
paragraph_relevance,paragraph_relevance,90145,1,0,paragraph_relevance,paragraph_relevance,1.00
paragraph_relevance,writer_optimism,90145,0.22202348866039598,0,paragraph_relevance,writer_optimism,0.22
paragraph_relevance,writer_community,90145,0.3392512498212067,0,paragraph_relevance,writer_community,0.34
paragraph_relevance,writer_friendliness,90145,0.23850840658172087,0,paragraph_relevance,writer_friendliness,0.24
paragraph_relevance,writer_openness,90145,-0.11066763252117258,1.4691511843241146e-243,paragraph_relevance,writer_openness,-0.11
paragraph_relevance,paragraph_hope,90145,0.1960246231007829,0,paragraph_relevance,paragraph_hope,0.20
paragraph_relevance,paragraph_excitement,90145,0.04283386862144734,6.971920700266495e-38,paragraph_relevance,paragraph_excitement,0.04
paragraph_relevance,paragraph_fear,90145,-0.0067730739444992714,0.04199663680631403,paragraph_relevance,paragraph_fear,
paragraph_relevance,paragraph_disgust,90145,-0.09506390024136362,5.571108795146829e-180,paragraph_relevance,paragraph_disgust,-0.10
paragraph_relevance,paragraph_anger,90145,-0.07182501797237471,2.1151178686235533e-103,paragraph_relevance,paragraph_anger,-0.07
paragraph_relevance,writer_affect_x,90145,0.06364395187142599,1.4851813528146211e-81,paragraph_relevance,writer_affect_x,0.06
paragraph_relevance,writer_affect_y,90145,-0.1606185236519298,0,paragraph_relevance,writer_affect_y,-0.16
writer_optimism,writer_knowledge,90145,0.3348549723504231,0,writer_optimism,writer_knowledge,0.33
writer_optimism,writer_importance,90145,0.1600967351743818,0,writer_optimism,writer_importance,0.16
writer_optimism,writer_confidence,90145,0.11709173011757561,1.3362313529732844e-272,writer_optimism,writer_confidence,0.12
writer_optimism,writer_stance_polarity,90145,-0.017778914888278263,9.381323954926446e-8,writer_optimism,writer_stance_polarity,-0.02
writer_optimism,paragraph_formality,90145,0.29376581297437715,0,writer_optimism,paragraph_formality,0.29
writer_optimism,paragraph_clarity,90145,0.18322943687980867,0,writer_optimism,paragraph_clarity,0.18
writer_optimism,paragraph_informativeness,90145,0.38089610711580413,0,writer_optimism,paragraph_informativeness,0.38
writer_optimism,paragraph_originality,90145,0.3184306936979156,0,writer_optimism,paragraph_originality,0.32
writer_optimism,paragraph_relevance,90145,0.22202348866039598,0,writer_optimism,paragraph_relevance,0.22
writer_optimism,writer_optimism,90145,1,0,writer_optimism,writer_optimism,1.00
writer_optimism,writer_community,90145,0.4226702821291881,0,writer_optimism,writer_community,0.42
writer_optimism,writer_friendliness,90145,0.5539209097089334,0,writer_optimism,writer_friendliness,0.55
writer_optimism,writer_openness,90145,0.27186973839641154,0,writer_optimism,writer_openness,0.27
writer_optimism,paragraph_hope,90145,0.6856016260006109,0,writer_optimism,paragraph_hope,0.69
writer_optimism,paragraph_excitement,90145,0.45541915359212853,0,writer_optimism,paragraph_excitement,0.46
writer_optimism,paragraph_fear,90145,-0.20202511221914943,0,writer_optimism,paragraph_fear,-0.20
writer_optimism,paragraph_disgust,90145,-0.2692958208403194,0,writer_optimism,paragraph_disgust,-0.27
writer_optimism,paragraph_anger,90145,-0.289885123785038,0,writer_optimism,paragraph_anger,-0.29
writer_optimism,writer_affect_x,90145,0.4790665197867397,0,writer_optimism,writer_affect_x,0.48
writer_optimism,writer_affect_y,90145,0.0426694957209607,1.320115959063319e-37,writer_optimism,writer_affect_y,0.04
writer_community,writer_knowledge,90145,0.4027307665712088,0,writer_community,writer_knowledge,0.40
writer_community,writer_importance,90145,0.3037321197646142,0,writer_community,writer_importance,0.30
writer_community,writer_confidence,90145,0.22704202464764645,0,writer_community,writer_confidence,0.23
writer_community,writer_stance_polarity,90145,0.13357836876434306,0,writer_community,writer_stance_polarity,0.13
writer_community,paragraph_formality,90145,0.25945188900836275,0,writer_community,paragraph_formality,0.26
writer_community,paragraph_clarity,90145,0.29471559351815196,0,writer_community,paragraph_clarity,0.29
writer_community,paragraph_informativeness,90145,0.39273698780271016,0,writer_community,paragraph_informativeness,0.39
writer_community,paragraph_originality,90145,0.2825542686460593,0,writer_community,paragraph_originality,0.28
writer_community,paragraph_relevance,90145,0.3392512498212067,0,writer_community,paragraph_relevance,0.34
writer_community,writer_optimism,90145,0.4226702821291881,0,writer_community,writer_optimism,0.42
writer_community,writer_community,90145,1,0,writer_community,writer_community,1.00
writer_community,writer_friendliness,90145,0.4560592531542332,0,writer_community,writer_friendliness,0.46
writer_community,writer_openness,90145,0.10092344091339368,1.053959051724493e-202,writer_community,writer_openness,0.10
writer_community,paragraph_hope,90145,0.43058672669786663,0,writer_community,paragraph_hope,0.43
writer_community,paragraph_excitement,90145,0.228609260848643,0,writer_community,paragraph_excitement,0.23
writer_community,paragraph_fear,90145,0.011272444903216765,7.130356755807521e-4,writer_community,paragraph_fear,0.01
writer_community,paragraph_disgust,90145,-0.10673785068314169,1.2770395873399178e-226,writer_community,paragraph_disgust,-0.11
writer_community,paragraph_anger,90145,-0.10268219725376906,8.560725128742874e-210,writer_community,paragraph_anger,-0.10
writer_community,writer_affect_x,90145,0.18931338492454003,0,writer_community,writer_affect_x,0.19
writer_community,writer_affect_y,90145,-0.06087506615984797,9.248483076786345e-75,writer_community,writer_affect_y,-0.06
writer_friendliness,writer_knowledge,90145,0.292684544950862,0,writer_friendliness,writer_knowledge,0.29
writer_friendliness,writer_importance,90145,0.09796999834208588,4.4556863945945165e-191,writer_friendliness,writer_importance,0.10
writer_friendliness,writer_confidence,90145,0.03464336628804586,2.3684901771156893e-25,writer_friendliness,writer_confidence,0.03
writer_friendliness,writer_stance_polarity,90145,-0.05839075464924365,6.375285442004251e-69,writer_friendliness,writer_stance_polarity,-0.06
writer_friendliness,paragraph_formality,90145,0.20760084197857734,0,writer_friendliness,paragraph_formality,0.21
writer_friendliness,paragraph_clarity,90145,0.15983759760606095,0,writer_friendliness,paragraph_clarity,0.16
writer_friendliness,paragraph_informativeness,90145,0.3500124594177032,0,writer_friendliness,paragraph_informativeness,0.35
writer_friendliness,paragraph_originality,90145,0.29522659809434815,0,writer_friendliness,paragraph_originality,0.30
writer_friendliness,paragraph_relevance,90145,0.23850840658172087,0,writer_friendliness,paragraph_relevance,0.24
writer_friendliness,writer_optimism,90145,0.5539209097089334,0,writer_friendliness,writer_optimism,0.55
writer_friendliness,writer_community,90145,0.4560592531542332,0,writer_friendliness,writer_community,0.46
writer_friendliness,writer_friendliness,90145,1,0,writer_friendliness,writer_friendliness,1.00
writer_friendliness,writer_openness,90145,0.3200931855343499,0,writer_friendliness,writer_openness,0.32
writer_friendliness,paragraph_hope,90145,0.47196971995824477,0,writer_friendliness,paragraph_hope,0.47
writer_friendliness,paragraph_excitement,90145,0.2716182016288925,0,writer_friendliness,paragraph_excitement,0.27
writer_friendliness,paragraph_fear,90145,-0.11117412911097897,8.675202128837508e-246,writer_friendliness,paragraph_fear,-0.11
writer_friendliness,paragraph_disgust,90145,-0.26990968803736987,0,writer_friendliness,paragraph_disgust,-0.27
writer_friendliness,paragraph_anger,90145,-0.30831957771969404,0,writer_friendliness,paragraph_anger,-0.31
writer_friendliness,writer_affect_x,90145,0.3644247623962567,0,writer_friendliness,writer_affect_x,0.36
writer_friendliness,writer_affect_y,90145,0.10507163142197042,1.2576860570589423e-219,writer_friendliness,writer_affect_y,0.11
writer_openness,writer_knowledge,90145,-0.07430552206093292,1.5042310333440333e-110,writer_openness,writer_knowledge,-0.07
writer_openness,writer_importance,90145,-0.2893537199664001,0,writer_openness,writer_importance,-0.29
writer_openness,writer_confidence,90145,-0.3995132193622242,0,writer_openness,writer_confidence,-0.40
writer_openness,writer_stance_polarity,90145,-0.46543913195180864,0,writer_openness,writer_stance_polarity,-0.47
writer_openness,paragraph_formality,90145,0.018882113525480877,1.4311275202088566e-8,writer_openness,paragraph_formality,0.02
writer_openness,paragraph_clarity,90145,-0.26753617307181465,0,writer_openness,paragraph_clarity,-0.27
writer_openness,paragraph_informativeness,90145,0.06223050607373954,4.763508028696711e-78,writer_openness,paragraph_informativeness,0.06
writer_openness,paragraph_originality,90145,0.15127791078291225,0,writer_openness,paragraph_originality,0.15
writer_openness,paragraph_relevance,90145,-0.11066763252117258,1.4691511843241146e-243,writer_openness,paragraph_relevance,-0.11
writer_openness,writer_optimism,90145,0.27186973839641154,0,writer_openness,writer_optimism,0.27
writer_openness,writer_community,90145,0.10092344091339368,1.053959051724493e-202,writer_openness,writer_community,0.10
writer_openness,writer_friendliness,90145,0.3200931855343499,0,writer_openness,writer_friendliness,0.32
writer_openness,writer_openness,90145,1,0,writer_openness,writer_openness,1.00
writer_openness,paragraph_hope,90145,0.3078650155248665,0,writer_openness,paragraph_hope,0.31
writer_openness,paragraph_excitement,90145,0.2143658732800893,0,writer_openness,paragraph_excitement,0.21
writer_openness,paragraph_fear,90145,-0.07216991585571586,2.2185443139690263e-104,writer_openness,paragraph_fear,-0.07
writer_openness,paragraph_disgust,90145,-0.18950825287058048,0,writer_openness,paragraph_disgust,-0.19
writer_openness,paragraph_anger,90145,-0.23749993776450706,0,writer_openness,paragraph_anger,-0.24
writer_openness,writer_affect_x,90145,0.27556285353475546,0,writer_openness,writer_affect_x,0.28
writer_openness,writer_affect_y,90145,0.24082185213895344,0,writer_openness,writer_affect_y,0.24
paragraph_hope,writer_knowledge,90145,0.3134527725250493,0,paragraph_hope,writer_knowledge,0.31
paragraph_hope,writer_importance,90145,0.18394587663213757,0,paragraph_hope,writer_importance,0.18
paragraph_hope,writer_confidence,90145,0.09662220768944353,6.882184540217523e-186,paragraph_hope,writer_confidence,0.10
paragraph_hope,writer_stance_polarity,90145,-0.031450015729452684,3.5605889144683665e-21,paragraph_hope,writer_stance_polarity,-0.03
paragraph_hope,paragraph_formality,90145,0.2686367729689438,0,paragraph_hope,paragraph_formality,0.27
paragraph_hope,paragraph_clarity,90145,0.16099924002426674,0,paragraph_hope,paragraph_clarity,0.16
paragraph_hope,paragraph_informativeness,90145,0.37761081098345634,0,paragraph_hope,paragraph_informativeness,0.38
paragraph_hope,paragraph_originality,90145,0.3173697395037241,0,paragraph_hope,paragraph_originality,0.32
